index,class_id,class_name,artist,music_name,music_img,youtube_link
314,n02233338,cockroach,Tyler The Creator,Yonkers,https://sslf.ulximg.com/image/750x750/cover/1499966577_167b401a3e6aa1e3ae0389b64e415b04.jpg/46d94c9c24f99fbeff9606f1ca9b4f35/1499966577_6980b8bd75be9f7ff76837181d244cf3.jpg,https://www.youtube.com/watch?v=XSbZidsgMfw
315,n02236044,mantis,Tyler The Creator,Yonkers,https://sslf.ulximg.com/image/750x750/cover/1499966577_167b401a3e6aa1e3ae0389b64e415b04.jpg/46d94c9c24f99fbeff9606f1ca9b4f35/1499966577_6980b8bd75be9f7ff76837181d244cf3.jpg,https://www.youtube.com/watch?v=XSbZidsgMfw
316,n02256656,cicada,Tyler The Creator,Yonkers,https://sslf.ulximg.com/image/750x750/cover/1499966577_167b401a3e6aa1e3ae0389b64e415b04.jpg/46d94c9c24f99fbeff9606f1ca9b4f35/1499966577_6980b8bd75be9f7ff76837181d244cf3.jpg,https://www.youtube.com/watch?v=XSbZidsgMfw
317,n02259212,leafhopper,Tyler The Creator,Yonkers,https://sslf.ulximg.com/image/750x750/cover/1499966577_167b401a3e6aa1e3ae0389b64e415b04.jpg/46d94c9c24f99fbeff9606f1ca9b4f35/1499966577_6980b8bd75be9f7ff76837181d244cf3.jpg,https://www.youtube.com/watch?v=XSbZidsgMfw
318,n02264363,lacewing,Tyler The Creator,Yonkers,https://sslf.ulximg.com/image/750x750/cover/1499966577_167b401a3e6aa1e3ae0389b64e415b04.jpg/46d94c9c24f99fbeff9606f1ca9b4f35/1499966577_6980b8bd75be9f7ff76837181d244cf3.jpg,https://www.youtube.com/watch?v=XSbZidsgMfw
319,n02268443,dragonfly,Tyler The Creator,Yonkers,https://sslf.ulximg.com/image/750x750/cover/1499966577_167b401a3e6aa1e3ae0389b64e415b04.jpg/46d94c9c24f99fbeff9606f1ca9b4f35/1499966577_6980b8bd75be9f7ff76837181d244cf3.jpg,https://www.youtube.com/watch?v=XSbZidsgMfw
320,n02268853,damselfly,Tyler The Creator,Yonkers,https://sslf.ulximg.com/image/750x750/cover/1499966577_167b401a3e6aa1e3ae0389b64e415b04.jpg/46d94c9c24f99fbeff9606f1ca9b4f35/1499966577_6980b8bd75be9f7ff76837181d244cf3.jpg,https://www.youtube.com/watch?v=XSbZidsgMfw
321,n02276258,admiral,Crazy Town,Butterfly,https://cdn.promodj.com/afs/ade1a6ce15bdb897be54649032cc070d12:resize:900x900:same:promodj:c405df,https://www.youtube.com/watch?v=6FEDrU85FLE
322,n02277742,ringlet,Crazy Town,Butterfly,https://cdn.promodj.com/afs/ade1a6ce15bdb897be54649032cc070d12:resize:900x900:same:promodj:c405df,https://www.youtube.com/watch?v=6FEDrU85FLE
323,n02279972,monarch,Crazy Town,Butterfly,https://cdn.promodj.com/afs/ade1a6ce15bdb897be54649032cc070d12:resize:900x900:same:promodj:c405df,https://www.youtube.com/watch?v=6FEDrU85FLE
324,n02280649,cabbage_butterfly,Crazy Town,Butterfly,https://cdn.promodj.com/afs/ade1a6ce15bdb897be54649032cc070d12:resize:900x900:same:promodj:c405df,https://www.youtube.com/watch?v=6FEDrU85FLE
325,n02281406,sulphur_butterfly,Crazy Town,Butterfly,https://cdn.promodj.com/afs/ade1a6ce15bdb897be54649032cc070d12:resize:900x900:same:promodj:c405df,https://www.youtube.com/watch?v=6FEDrU85FLE
326,n02281787,lycaenid,Crazy Town,Butterfly,https://cdn.promodj.com/afs/ade1a6ce15bdb897be54649032cc070d12:resize:900x900:same:promodj:c405df,https://www.youtube.com/watch?v=6FEDrU85FLE
327,n02317335,starfish,Matrang,Медуза,https://cdn.promodj.com/afs/3e15636d1c1523b6f24ea8b4395dcc5712:resize:2000x2000:same:9f6d02,https://www.youtube.com/watch?v=HNHbQXnTWbw
328,n02319095,sea_urchin,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
329,n02321529,sea_cucumber,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
330,n02325366,wood_rabbit,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
331,n02326432,hare,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
332,n02328150,Angora,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
333,n02342885,hamster,The Chipettes,Single Ladies,https://i.ytimg.com/vi/Azs1AVUZfq0/maxresdefault.jpg,https://www.youtube.com/watch?v=-RP19fnff_c
334,n02346627,porcupine,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
335,n02356798,fox_squirrel,Ylvis ,What Does The Fox Say,https://karaokecloud.files.wordpress.com/2013/12/mvd-ylvis_thefox1.jpg,https://www.youtube.com/watch?v=jofNR_WkoCE
336,n02361337,marmot,The Chipettes,Single Ladies,https://i.ytimg.com/vi/Azs1AVUZfq0/maxresdefault.jpg,https://www.youtube.com/watch?v=-RP19fnff_c
337,n02363005,beaver,The Chipettes,Single Ladies,https://i.ytimg.com/vi/Azs1AVUZfq0/maxresdefault.jpg,https://www.youtube.com/watch?v=-RP19fnff_c
338,n02364673,guinea_pig,A$AP Rocky,Babushka Boi,https://thejasminebrand.com/wp-content/uploads/2019/08/Babushka-Boi.png,https://www.youtube.com/watch?v=KViOTZ62zBg
339,n02389026,sorrel,The Chipettes,Single Ladies,https://i.ytimg.com/vi/Azs1AVUZfq0/maxresdefault.jpg,https://www.youtube.com/watch?v=-RP19fnff_c
340,n02391049,zebra,Zebrahead,Hell Yeah,https://i.ytimg.com/vi/pDNyI84EwiU/hqdefault.jpg,https://www.youtube.com/watch?v=3Yb5P2dgcyU
341,n02395406,hog,A$AP Rocky,Babushka Boi,https://thejasminebrand.com/wp-content/uploads/2019/08/Babushka-Boi.png,https://www.youtube.com/watch?v=KViOTZ62zBg
342,n02396427,wild_boar,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
343,n02397096,warthog,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
344,n02398521,hippopotamus,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
345,n02403003,ox,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
346,n02408429,water_buffalo,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
347,n02410509,bison,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
348,n02412080,ram,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
349,n02415577,bighorn,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
350,n02417914,ibex,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
351,n02422106,hartebeest,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
352,n02422699,impala,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
353,n02423022,gazelle,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
354,n02437312,Arabian_camel,Camila Cabello,Havana,https://i1.sndcdn.com/artworks-000272150897-khm8hy-t500x500.jpg,https://www.youtube.com/watch?v=BQ0mxQXmLsk
355,n02437616,llama,Camila Cabello,Havana,https://i1.sndcdn.com/artworks-000272150897-khm8hy-t500x500.jpg,https://www.youtube.com/watch?v=BQ0mxQXmLsk
356,n02441942,weasel,Camila Cabello,Havana,https://i1.sndcdn.com/artworks-000272150897-khm8hy-t500x500.jpg,https://www.youtube.com/watch?v=BQ0mxQXmLsk
357,n02442845,mink,Camila Cabello,Havana,https://i1.sndcdn.com/artworks-000272150897-khm8hy-t500x500.jpg,https://www.youtube.com/watch?v=BQ0mxQXmLsk
358,n02443114,polecat,Camila Cabello,Havana,https://i1.sndcdn.com/artworks-000272150897-khm8hy-t500x500.jpg,https://www.youtube.com/watch?v=BQ0mxQXmLsk
359,n02443484,black-footed_ferret,The Chipettes,Single Ladies,https://i.ytimg.com/vi/Azs1AVUZfq0/maxresdefault.jpg,https://www.youtube.com/watch?v=-RP19fnff_c
360,n02444819,otter,The Chipettes,Single Ladies,https://i.ytimg.com/vi/Azs1AVUZfq0/maxresdefault.jpg,https://www.youtube.com/watch?v=-RP19fnff_c
361,n02445715,skunk,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
362,n02447366,badger,The Chipettes,Single Ladies,https://i.ytimg.com/vi/Azs1AVUZfq0/maxresdefault.jpg,https://www.youtube.com/watch?v=-RP19fnff_c
363,n02454379,armadillo,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
364,n02457408,three-toed_sloth,Katy Perry,Roar,https://ksassets.timeincuk.net/wp/uploads/sites/55/2013/09/2013KatyPerry_Roar600G300813.jpg,https://www.youtube.com/watch?v=CevxZvSJLk8
365,n02480495,orangutan,Coldplay,Adventure Of A Lifetime,https://static.stereogum.com/uploads/2015/11/Coldplay-Head-Full-Of-Dreams1-640x640.jpg,https://www.youtube.com/watch?v=QtXby3twMmI
366,n02480855,gorilla,Coldplay,Adventure Of A Lifetime,https://static.stereogum.com/uploads/2015/11/Coldplay-Head-Full-Of-Dreams1-640x640.jpg,https://www.youtube.com/watch?v=QtXby3twMmI
367,n02481823,chimpanzee,Coldplay,Adventure Of A Lifetime,https://static.stereogum.com/uploads/2015/11/Coldplay-Head-Full-Of-Dreams1-640x640.jpg,https://www.youtube.com/watch?v=QtXby3twMmI
368,n02483362,gibbon,Coldplay,Adventure Of A Lifetime,https://static.stereogum.com/uploads/2015/11/Coldplay-Head-Full-Of-Dreams1-640x640.jpg,https://www.youtube.com/watch?v=QtXby3twMmI
369,n02483708,siamang,Coldplay,Adventure Of A Lifetime,https://static.stereogum.com/uploads/2015/11/Coldplay-Head-Full-Of-Dreams1-640x640.jpg,https://www.youtube.com/watch?v=QtXby3twMmI
370,n02484975,guenon,Coldplay,Adventure Of A Lifetime,https://static.stereogum.com/uploads/2015/11/Coldplay-Head-Full-Of-Dreams1-640x640.jpg,https://www.youtube.com/watch?v=QtXby3twMmI
371,n02486261,patas,Coldplay,Adventure Of A Lifetime,https://static.stereogum.com/uploads/2015/11/Coldplay-Head-Full-Of-Dreams1-640x640.jpg,https://www.youtube.com/watch?v=QtXby3twMmI
372,n02486410,baboon,Arctic Monkeys,Do I Wanna Know?,https://upload.wikimedia.org/wikipedia/ru/9/9c/Arctic_Monkeys_Do_I_Wanna_Know.jpg,https://www.youtube.com/watch?v=bpOSxM0rNPM
373,n02487347,macaque,Arctic Monkeys,Do I Wanna Know?,https://upload.wikimedia.org/wikipedia/ru/9/9c/Arctic_Monkeys_Do_I_Wanna_Know.jpg,https://www.youtube.com/watch?v=bpOSxM0rNPM
374,n02488291,langur,Arctic Monkeys,Do I Wanna Know?,https://upload.wikimedia.org/wikipedia/ru/9/9c/Arctic_Monkeys_Do_I_Wanna_Know.jpg,https://www.youtube.com/watch?v=bpOSxM0rNPM
375,n02488702,colobus,Arctic Monkeys,Do I Wanna Know?,https://upload.wikimedia.org/wikipedia/ru/9/9c/Arctic_Monkeys_Do_I_Wanna_Know.jpg,https://www.youtube.com/watch?v=bpOSxM0rNPM
376,n02489166,proboscis_monkey,Arctic Monkeys,Do I Wanna Know?,https://upload.wikimedia.org/wikipedia/ru/9/9c/Arctic_Monkeys_Do_I_Wanna_Know.jpg,https://www.youtube.com/watch?v=bpOSxM0rNPM
377,n02490219,marmoset,Arctic Monkeys,Do I Wanna Know?,https://upload.wikimedia.org/wikipedia/ru/9/9c/Arctic_Monkeys_Do_I_Wanna_Know.jpg,https://www.youtube.com/watch?v=bpOSxM0rNPM
378,n02492035,capuchin,Arctic Monkeys,Do I Wanna Know?,https://upload.wikimedia.org/wikipedia/ru/9/9c/Arctic_Monkeys_Do_I_Wanna_Know.jpg,https://www.youtube.com/watch?v=bpOSxM0rNPM
379,n02492660,howler_monkey,Arctic Monkeys,Do I Wanna Know?,https://upload.wikimedia.org/wikipedia/ru/9/9c/Arctic_Monkeys_Do_I_Wanna_Know.jpg,https://www.youtube.com/watch?v=bpOSxM0rNPM
380,n02493509,titi,Arctic Monkeys,Do I Wanna Know?,https://upload.wikimedia.org/wikipedia/ru/9/9c/Arctic_Monkeys_Do_I_Wanna_Know.jpg,https://www.youtube.com/watch?v=bpOSxM0rNPM
381,n02493793,spider_monkey,Arctic Monkeys,Do I Wanna Know?,https://upload.wikimedia.org/wikipedia/ru/9/9c/Arctic_Monkeys_Do_I_Wanna_Know.jpg,https://www.youtube.com/watch?v=bpOSxM0rNPM
382,n02494079,squirrel_monkey,Arctic Monkeys,Do I Wanna Know?,https://upload.wikimedia.org/wikipedia/ru/9/9c/Arctic_Monkeys_Do_I_Wanna_Know.jpg,https://www.youtube.com/watch?v=bpOSxM0rNPM
383,n02497673,Madagascar_cat,Camila Cabello,Havana,https://i1.sndcdn.com/artworks-000272150897-khm8hy-t500x500.jpg,https://www.youtube.com/watch?v=BQ0mxQXmLsk
384,n02500267,indri,Camila Cabello,Havana,https://i1.sndcdn.com/artworks-000272150897-khm8hy-t500x500.jpg,https://www.youtube.com/watch?v=BQ0mxQXmLsk
385,n02504013,Indian_elephant,Camila Cabello,Havana,https://i1.sndcdn.com/artworks-000272150897-khm8hy-t500x500.jpg,https://www.youtube.com/watch?v=BQ0mxQXmLsk
386,n02504458,African_elephant,Camila Cabello,Havana,https://i1.sndcdn.com/artworks-000272150897-khm8hy-t500x500.jpg,https://www.youtube.com/watch?v=BQ0mxQXmLsk
387,n02509815,lesser_panda,CYGO,Panda E,https://avatars.yandex.net/get-music-content/118603/0dd54c0b.a.5484507-1/m1000x1000,https://www.youtube.com/watch?v=0_wQc-6uAME
388,n02510455,giant_panda,CYGO,Panda E,https://avatars.yandex.net/get-music-content/118603/0dd54c0b.a.5484507-1/m1000x1000,https://www.youtube.com/watch?v=0_wQc-6uAME
389,n02514041,barracouta,Feduk,Моряк,https://muzfan.net/uploads/posts/2018-03/1522230720_1519759849_feduk-moryak.jpg,https://www.youtube.com/watch?v=dS195rBJhXM
390,n02526121,eel,Feduk,Моряк,https://muzfan.net/uploads/posts/2018-03/1522230720_1519759849_feduk-moryak.jpg,https://www.youtube.com/watch?v=dS195rBJhXM
391,n02536864,coho,Feduk,Моряк,https://muzfan.net/uploads/posts/2018-03/1522230720_1519759849_feduk-moryak.jpg,https://www.youtube.com/watch?v=dS195rBJhXM
392,n02606052,rock_beauty,Feduk,Моряк,https://muzfan.net/uploads/posts/2018-03/1522230720_1519759849_feduk-moryak.jpg,https://www.youtube.com/watch?v=dS195rBJhXM
393,n02607072,anemone_fish,Feduk,Моряк,https://muzfan.net/uploads/posts/2018-03/1522230720_1519759849_feduk-moryak.jpg,https://www.youtube.com/watch?v=dS195rBJhXM
394,n02640242,sturgeon,Feduk,Моряк,https://muzfan.net/uploads/posts/2018-03/1522230720_1519759849_feduk-moryak.jpg,https://www.youtube.com/watch?v=dS195rBJhXM
395,n02641379,gar,Feduk,Моряк,https://muzfan.net/uploads/posts/2018-03/1522230720_1519759849_feduk-moryak.jpg,https://www.youtube.com/watch?v=dS195rBJhXM
396,n02643566,lionfish,Feduk,Моряк,https://muzfan.net/uploads/posts/2018-03/1522230720_1519759849_feduk-moryak.jpg,https://www.youtube.com/watch?v=dS195rBJhXM
397,n02655020,puffer,Feduk,Моряк,https://muzfan.net/uploads/posts/2018-03/1522230720_1519759849_feduk-moryak.jpg,https://www.youtube.com/watch?v=dS195rBJhXM
398,n02666196,abacus,Feduk,Моряк,https://muzfan.net/uploads/posts/2018-03/1522230720_1519759849_feduk-moryak.jpg,https://www.youtube.com/watch?v=dS195rBJhXM
399,n02667093,abaya,Feduk,Моряк,https://muzfan.net/uploads/posts/2018-03/1522230720_1519759849_feduk-moryak.jpg,https://www.youtube.com/watch?v=dS195rBJhXM
400,n02669723,academic_gown,Pink Floyd,Another Brick In The Wall,https://mtdata.ru/u16/photo4A7B/20023821778-0/original.jpg,https://www.youtube.com/watch?v=YR5ApYxkU-U
401,n02672831,accordion,,,,
402,n02676566,acoustic_guitar,Олег Митяев,Изгиб гитары желтой,https://avatars.yandex.net/get-music-content/41288/b227fff6.a.2840980-1/m1000x1000?webp=false,https://www.youtube.com/watch?v=w6kAjM4fGTE
403,n02687172,aircraft_carrier,,,,
404,n02690373,airliner,,,,
405,n02692877,airship,,,,
406,n02699494,altar,,,,
407,n02701002,ambulance,My Chemical Romance,AMBULANCE,https://s.mxmcdn.net/images-storage/albums8/4/1/5/8/5/2/14258514_800_800.jpg,https://www.youtube.com/watch?v=i0Ocgk902kA
408,n02704792,amphibian,,,,
409,n02708093,analog_clock,Three Days Grace,Time of Dying,https://i1.sndcdn.com/artworks-000043040668-4kc1dx-t500x500.jpg,https://www.youtube.com/watch?v=xfDLE2DDFek
410,n02727426,apiary,,,,
411,n02730930,apron,,,,
412,n02747177,ashcan,,,,
413,n02749479,assault_rifle,АК 47,Три топора,https://coubsecure-s.akamaihd.net/get/b196/p/coub/simple/cw_image/86562d896bc/570911ca0efdb3fc7b9a5/timeline_1526140724_00032.jpg,https://www.youtube.com/watch?v=aS2mS0ldwBI
414,n02769748,backpack,,,,
415,n02776631,bakery,,,,
416,n02777292,balance_beam,,,,
417,n02782093,balloon,,,,
418,n02783161,ballpoint,,,,
419,n02786058,Band_Aid,,,,
420,n02787622,banjo,,,,
421,n02788148,bannister,,,,
422,n02790996,barbell,,,,
423,n02791124,barber_chair,Samuel Barber,Adagio for Strings,https://avatars.yandex.net/get-music-content/113160/62eb1a56.a.6561950-1/m1000x1000?webp=false,https://www.youtube.com/watch?v=izQsgE0L450
424,n02791270,barbershop,Samuel Barber,Adagio for Strings,https://avatars.yandex.net/get-music-content/113160/62eb1a56.a.6561950-1/m1000x1000?webp=false,https://www.youtube.com/watch?v=izQsgE0L450
425,n02793495,barn,,,,
426,n02794156,barometer,,,,
427,n02795169,barrel,,,,
428,n02797295,barrow,,,,
429,n02799071,baseball,,,,
430,n02802426,basketball,Katy Perry,Swish Swish,http://www.umusic.ca/wp-content/uploads/2017/08/871A8692.jpg,https://www.youtube.com/watch?v=iGk5fR-t5AU
431,n02804414,bassinet,,,,
432,n02804610,bassoon,,,,
433,n02807133,bathing_cap,,,,
434,n02808304,bath_towel,,,,
435,n02808440,bathtub,,,,
436,n02814533,beach_wagon,,,,
437,n02814860,beacon,,,,
438,n02815834,beaker,,,,
439,n02817516,bearskin,,,,
440,n02823428,beer_bottle,PSY,Hangover,https://upload.wikimedia.org/wikipedia/en/5/5a/PsyHangoverCover.jpg,https://www.youtube.com/watch?v=HkMNOlYcpHg
441,n02823750,beer_glass,PSY,HandOver,https://upload.wikimedia.org/wikipedia/en/5/5a/PsyHangoverCover.jpg,https://www.youtube.com/watch?v=HkMNOlYcpHg
442,n02825657,bell_cote,,,,
443,n02834397,bib,,,,
444,n02835271,bicycle-built-for-two,Queen,Bicycle Race,https://i.pinimg.com/originals/23/ed/69/23ed69ce626a03992e65ba20cd2618e2.jpg,https://www.youtube.com/watch?v=xt0V0_1MS0Q
445,n02837789,bikini,,,,
446,n02840245,binder,,,,
447,n02841315,binoculars,,,,
448,n02843684,birdhouse,,,,
449,n02859443,boathouse,,,,
450,n02860847,bobsled,,,,
451,n02865351,bolo_tie,,,,
452,n02869837,bonnet,,,,
453,n02870880,bookcase,,,,
454,n02871525,bookshop,,,,
455,n02877765,bottlecap,Игорь Николаев,Выпьем за любовь,https://i.ytimg.com/vi/yXpl989RH3U/hqdefault.jpg,https://www.youtube.com/watch?v=ozYjakb_py4
456,n02879718,bow,,,,
457,n02883205,bow_tie,,,,
458,n02892201,brass,,,,
459,n02892767,brassiere,,,,
460,n02894605,breakwater,,,,
461,n02895154,breastplate,,,,
462,n02906734,broom,,,,
463,n02909870,bucket,,,,
464,n02910353,buckle,,,,
465,n02916936,bulletproof_vest,,,,
466,n02917067,bullet_train,,,,
467,n02927161,butcher_shop,,,,
468,n02930766,cab,,,,
469,n02939185,caldron,,,,
470,n02948072,candle,,,,
471,n02950826,cannon,,,,
472,n02951358,canoe,,,,
473,n02951585,can_opener,,,,
474,n02963159,cardigan,,,,
475,n02965783,car_mirror,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
476,n02966193,carousel,,,,
477,n02966687,carpenter's_kit,,,,
478,n02971356,carton,,,,
479,n02974003,car_wheel,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
480,n02977058,cash_machine,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
481,n02978881,cassette,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
482,n02979186,cassette_player,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
483,n02980441,castle,,,,
484,n02981792,catamaran,,,,
485,n02988304,CD_player,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
486,n02992211,cello,,,,
487,n02992529,cellular_telephone,Imagine Dragons,Machine ,"https://thumbs3.tunefiles.com/121,042e951163a50ca6.jpg",https://www.youtube.com/watch?v=BahtnT13vH8
488,n02999410,chain,,,,
489,n03000134,chainlink_fence,,,,
490,n03000247,chain_mail,,,,
491,n03000684,chain_saw,,,,
492,n03014705,chest,,,,
493,n03016953,chiffonier,,,,
494,n03017168,chime,,,,
495,n03018349,china_cabinet,,,,
496,n03026506,Christmas_stocking,,,,
497,n03028079,church,Hozier,Take Me To Church,https://static.mixupload.com/n2/media/track/1214/551/cover_orig.jpg,https://www.youtube.com/watch?v=PVjiKRfKpPI
498,n03032252,cinema,Skrillex,Cinema,https://yandex.ru/images/search?from=tabbar&text=Cinema%20-%20Skrillex&pos=1&img_url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FcfJd4iQBBSA%2Fmaxresdefault.jpg&rpt=simage,https://www.youtube.com/watch?v=QQcQDbpDH_o
499,n03041632,cleaver,,,,
500,n03042490,cliff_dwelling,,,,
501,n03045698,cloak,,,,
502,n03047690,clog,,,,
503,n03062245,cocktail_shaker,,,,
504,n03063599,coffee_mug,BTS,COFFEE,https://i.ytimg.com/vi/GiN5hPrZgw8/hqdefault.jpg,https://www.youtube.com/watch?v=GiN5hPrZgw8
505,n03063689,coffeepot,BTS,COFFEE,https://i.ytimg.com/vi/GiN5hPrZgw8/hqdefault.jpg,https://www.youtube.com/watch?v=GiN5hPrZgw8
506,n03065424,coil,,,,
507,n03075370,combination_lock,,,,
508,n03085013,computer_keyboard,,,,
509,n03089624,confectionery,,,,
510,n03095699,container_ship,,,,
511,n03100240,convertible,,,,
512,n03109150,corkscrew,,,,
513,n03110669,cornet,,,,
514,n03124043,cowboy_boot,Kirin J Callinan,Big Enough,https://cdn.maximonline.ru/20/a2/8d/20a28d360673b51219512c2a074de643/1196x830_0xac120005_11992736361528086098.jpg,https://www.youtube.com/watch?v=rvrZJ5C_Nwg
515,n03124170,cowboy_hat,Kirin J Callinan,Big Enough,https://cdn.maximonline.ru/20/a2/8d/20a28d360673b51219512c2a074de643/1196x830_0xac120005_11992736361528086098.jpg,https://www.youtube.com/watch?v=rvrZJ5C_Nwg
516,n03125729,cradle,,,,
517,n03126707,crane,,,,
518,n03127747,crash_helmet,,,,
519,n03127925,crate,,,,
520,n03131574,crib,,,,
521,n03133878,Crock_Pot,,,,
522,n03134739,croquet_ball,Miley Cyrus,Wrecking Ball,https://s.yimg.com/ny/api/res/1.2/aDZkkExlm7gwpOpJOZIxzg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NTMuMzMzMzMzMzMzMzMzNA--/https://s.yimg.com/uu/api/res/1.2/MSJbtNbD4ThuszMmsojGkg--~B/aD0xODAwO3c9MjcwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://media.zenfs.com/en-US/homerun/entertainment_weekly_785/bb3c1d1139087361eb1fd3f375e6bf54,https://www.youtube.com/watch?v=My2FRPA3Gf8
523,n03141823,crutch,,,,
524,n03146219,cuirass,,,,
525,n03160309,dam,,,,
526,n03179701,desk,,,,
527,n03180011,desktop_computer,,,,
528,n03187595,dial_telephone,,,,
529,n03188531,diaper,,,,
530,n03196217,digital_clock,Three Days Grace,Time of Dying,https://i1.sndcdn.com/artworks-000043040668-4kc1dx-t500x500.jpg,https://www.youtube.com/watch?v=xfDLE2DDFek
531,n03197337,digital_watch,,,,
532,n03201208,dining_table,,,,
533,n03207743,dishrag,,,,
534,n03207941,dishwasher,,,,
535,n03208938,disk_brake,,,,
536,n03216828,dock,,,,
537,n03218198,dogsled,,,,
538,n03220513,dome,,,,
539,n03223299,doormat,,,,
540,n03240683,drilling_platform,,,,
541,n03249569,drum,,,,
542,n03250847,drumstick,,,,
543,n03255030,dumbbell,,,,
544,n03259280,Dutch_oven,,,,
545,n03271574,electric_fan,,,,
546,n03272010,electric_guitar,,,,
547,n03272562,electric_locomotive,,,,
548,n03290653,entertainment_center,,,,
549,n03291819,envelope,,,,
550,n03297495,espresso_maker,BTS,COFFEE,https://i.ytimg.com/vi/GiN5hPrZgw8/hqdefault.jpg,https://www.youtube.com/watch?v=GiN5hPrZgw8
551,n03314780,face_powder,,,,
552,n03325584,feather_boa,,,,
553,n03337140,file,,,,
554,n03344393,fireboat,,,,
555,n03345487,fire_engine,,,,
